Index,LengthOfURL,LengthOfDomain,ObfuscationRate,CharacterProbabilityInURL,LengthOfTLD,ContainsObfuscation,CharacterContinuityRate,CountOfSubdomains,LetterCountInURL,IsDomainAnIP,NumberOfiFrames,CountOfObfuscatedChars,TopLevelDomain,LegitimacyProbabilityOfTLD,Target
11018,23.0,,0.0,0.058050757,,0.0,,1.0,9.0,0.0,,,,0.5229071,1
10365,24.0,18.0,0.0,0.055859293,2.0,,0.545454545,2.0,11.0,0.0,,0.0,,0.0180132,0
48553,,26.0,0.0,0.059271881,2.0,,0.894736842,2.0,,0.0,0.0,0.0,,0.028555,1
25277,41.0,32.0,0.0,0.047799123,,0.0,0.607142857,1.0,23.0,0.0,,,com,,0
8279,27.0,20.0,0.0,0.055907762,3.0,0.0,1.0,,14.0,,0.0,0.0,com,0.5229071,1
8820,25.0,18.0,0.0,0.066556771,3.0,,1.0,1.0,12.0,0.0,0.0,0.0,com,0.5229071,1
52234,,,0.0,0.050139107,2.0,,1.0,1.0,7.0,0.0,0.0,,it,0.012178,1
43578,24.0,17.0,,0.057396739,3.0,0.0,1.0,1.0,,0.0,,0.0,,0.5229071,1
54890,19.0,,0.0,,2.0,0.0,1.0,,7.0,0.0,,,,2.36e-05,0
52889,29.0,22.0,0.0,0.05906441,3.0,,,,15.0,0.0,,0.0,com,0.5229071,1
23032,,,0.0,0.06457063,3.0,,1.0,,17.0,0.0,0.0,,com,0.5229071,0
46855,29.0,22.0,0.0,0.065947321,3.0,,,1.0,16.0,0.0,0.0,,org,0.0799628,1
41005,21.0,,0.0,0.065740498,3.0,0.0,1.0,1.0,8.0,0.0,1.0,0.0,org,0.0799628,1
31045,45.0,36.0,0.0,0.045088437,,,0.34375,1.0,26.0,0.0,0.0,0.0,app,0.001502,0
5326,21.0,15.0,0.0,0.059937274,2.0,0.0,1.0,1.0,,0.0,0.0,,ac,,0
42203,36.0,27.0,0.0,0.045923137,3.0,,0.739130435,1.0,,0.0,0.0,,com,0.5229071,0
16100,19.0,12.0,0.0,,2.0,0.0,1.0,,6.0,0.0,,0.0,ca,0.0101825,1
28673,29.0,22.0,0.0,,,0.0,1.0,1.0,16.0,,3.0,,com,,1
54030,19.0,13.0,,0.044615839,2.0,0.0,,,6.0,0.0,0.0,,ru,0.0180132,0
35723,24.0,17.0,0.0,0.065569622,2.0,0.0,,2.0,10.0,0.0,1.0,0.0,uk,,1
730,22.0,15.0,0.0,0.06069511,3.0,0.0,1.0,1.0,9.0,,1.0,0.0,,0.5229071,1
52841,22.0,,,0.06602506,2.0,0.0,,1.0,9.0,,0.0,,nl,,1
42957,31.0,24.0,,0.057495298,3.0,0.0,1.0,1.0,,0.0,2.0,0.0,com,,1
22604,108.0,,,,3.0,,0.730769231,,63.0,0.0,,21.0,,,0
15939,27.0,20.0,0.0,0.038147692,11.0,,1.0,1.0,10.0,0.0,2.0,0.0,photography,6.7e-05,1
32425,21.0,14.0,0.0,0.076627121,3.0,0.0,1.0,1.0,8.0,0.0,,0.0,com,0.5229071,1
17069,18.0,11.0,,0.046813321,2.0,0.0,,1.0,5.0,0.0,0.0,0.0,,0.0005731,1
23566,27.0,,,0.058734629,2.0,0.0,1.0,1.0,15.0,0.0,0.0,0.0,,0.0056158,0
37668,71.0,11.0,0.0,0.03037744,3.0,0.0,0.714285714,,51.0,0.0,,0.0,,0.5229071,0
15033,33.0,27.0,0.0,,,,1.0,,21.0,0.0,0.0,,com,0.5229071,0
13894,,14.0,,,3.0,0.0,1.0,1.0,8.0,0.0,3.0,0.0,com,0.5229071,1
30466,55.0,33.0,0.0,,2.0,0.0,0.466666667,1.0,,0.0,0.0,0.0,io,0.0129268,0
44963,37.0,,,0.059976726,3.0,0.0,1.0,1.0,,0.0,0.0,0.0,com,0.5229071,1
6441,19.0,13.0,0.0,0.058027477,3.0,,1.0,1.0,7.0,,0.0,,net,0.0384199,0
25236,24.0,17.0,0.0,0.066940962,,0.0,1.0,1.0,11.0,0.0,0.0,0.0,com,0.5229071,1
9496,26.0,19.0,0.0,0.057712533,2.0,0.0,0.583333333,,12.0,0.0,,,jp,,1
46110,,10.0,0.0,,2.0,0.0,1.0,0.0,107.0,0.0,0.0,0.0,vn,0.0013635,0
55594,,19.0,0.0,0.061012023,,0.0,1.0,,,0.0,0.0,0.0,com,,1
51673,22.0,15.0,0.0,0.054948988,2.0,,0.75,2.0,8.0,,0.0,0.0,kr,0.0022733,1
40078,,16.0,0.0,0.064071696,3.0,0.0,,,,0.0,5.0,0.0,,0.0799628,1
46051,18.0,11.0,0.0,0.058491709,3.0,,1.0,0.0,,0.0,0.0,0.0,,0.0002861,0
7360,34.0,28.0,0.0,0.05658326,,,,1.0,,0.0,0.0,0.0,com,0.5229071,0
46765,,25.0,0.0,0.058263378,3.0,,1.0,1.0,19.0,0.0,0.0,0.0,,,1
6578,22.0,15.0,0.0,0.044587197,4.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,info,,1
20813,34.0,28.0,0.0,0.058921271,4.0,0.0,,,,0.0,0.0,0.0,club,0.0006227,0
48480,19.0,12.0,0.0,0.0642701,3.0,0.0,1.0,1.0,6.0,0.0,,0.0,com,0.5229071,1
16221,,25.0,0.0,,3.0,0.0,0.80952381,,16.0,0.0,0.0,0.0,com,,0
43086,,19.0,,0.039647394,,0.0,0.8125,1.0,,0.0,0.0,0.0,gr,0.0016589,0
18157,33.0,,0.0,0.057322962,,,,1.0,20.0,0.0,5.0,0.0,org,0.0799628,1
53314,,15.0,0.0,0.057900567,2.0,0.0,1.0,1.0,9.0,0.0,,0.0,be,0.0033189,1
32817,28.0,21.0,0.0,0.068784107,3.0,,,1.0,15.0,0.0,,0.0,com,0.5229071,1
22157,38.0,31.0,0.0,0.064811625,3.0,0.0,,1.0,,0.0,0.0,0.0,net,,1
10475,54.0,47.0,0.0,0.024631049,,0.0,0.25,2.0,,0.0,0.0,,co,0.0059772,0
6598,,22.0,0.0,0.06305521,3.0,0.0,1.0,1.0,16.0,0.0,,0.0,com,0.5229071,1
12914,28.0,21.0,0.0,,3.0,,,1.0,15.0,0.0,,0.0,com,0.5229071,1
40937,,,0.0,0.064769379,3.0,0.0,1.0,1.0,19.0,0.0,1.0,0.0,org,0.0799628,1
7108,31.0,24.0,0.0,0.066991363,3.0,0.0,1.0,1.0,18.0,0.0,,,com,0.5229071,1
1875,27.0,,0.0,0.053443896,3.0,0.0,1.0,1.0,14.0,0.0,,0.0,com,,1
41398,,15.0,0.0,,2.0,,1.0,1.0,9.0,0.0,2.0,0.0,gr,0.0016589,1
35319,23.0,,0.0,,3.0,0.0,1.0,1.0,,0.0,,0.0,com,0.5229071,1
31196,,,0.0,0.05777268,3.0,0.0,0.238095238,1.0,,0.0,,0.0,com,0.5229071,0
37921,37.0,30.0,0.0,0.055993667,,,,,,0.0,,,com,0.5229071,1
47816,82.0,,0.0,0.042780864,3.0,0.0,,1.0,54.0,0.0,0.0,0.0,,,0
48982,28.0,21.0,0.0,0.060316406,3.0,,1.0,1.0,15.0,0.0,0.0,0.0,,0.5229071,1
52597,28.0,21.0,0.0,,,0.0,1.0,1.0,15.0,0.0,,0.0,com,0.5229071,1
43446,68.0,26.0,0.0,,,,0.444444444,,52.0,,0.0,0.0,finance,,0
33683,,20.0,0.0,0.062022761,3.0,0.0,1.0,1.0,14.0,,0.0,,com,0.5229071,1
53994,31.0,25.0,0.0,0.037984904,3.0,0.0,,2.0,14.0,,0.0,0.0,win,8e-05,0
10464,25.0,18.0,0.0,0.058618653,3.0,0.0,,1.0,12.0,0.0,18.0,0.0,com,,1
41222,28.0,21.0,0.0,0.057888933,2.0,0.0,0.857142857,2.0,14.0,0.0,3.0,0.0,uk,0.028555,1
32657,22.0,,,0.030277091,2.0,,1.0,1.0,10.0,0.0,,0.0,,,0
44411,24.0,,,0.065818483,3.0,0.0,1.0,1.0,12.0,0.0,0.0,0.0,com,0.5229071,0
40180,123.0,19.0,0.0,0.040232487,3.0,0.0,1.0,1.0,,0.0,0.0,0.0,com,0.5229071,0
39222,32.0,25.0,,0.049017994,2.0,0.0,,2.0,18.0,0.0,0.0,0.0,uk,0.028555,1
33302,23.0,16.0,0.0,,3.0,0.0,1.0,1.0,10.0,,0.0,0.0,com,,1
16762,,23.0,0.0,0.063243596,3.0,0.0,1.0,1.0,17.0,0.0,3.0,0.0,com,0.5229071,1
22867,,,0.0,0.068150836,3.0,,,1.0,,0.0,4.0,,com,0.5229071,1
13058,24.0,,0.0,0.055045654,2.0,0.0,0.7,,10.0,0.0,,0.0,,0.0019933,1
44479,,25.0,0.0,0.05403699,3.0,0.0,1.0,1.0,,0.0,2.0,0.0,com,,1
34109,44.0,17.0,,,3.0,0.0,,1.0,,0.0,,0.0,com,0.5229071,0
26051,24.0,17.0,0.0,,2.0,0.0,0.8,2.0,10.0,0.0,2.0,,uk,0.028555,1
11241,216.0,53.0,0.056,0.039784166,3.0,1.0,0.377777778,3.0,132.0,0.0,0.0,12.0,,0.0002752,0
19104,34.0,27.0,0.0,0.058507587,3.0,0.0,,,,0.0,,0.0,,0.5229071,1
2442,22.0,,0.0,0.051195856,2.0,0.0,1.0,1.0,,0.0,0.0,0.0,be,,1
25887,32.0,25.0,0.0,0.044002226,,0.0,0.80952381,1.0,16.0,0.0,,0.0,com,,0
42288,27.0,20.0,0.0,0.052762123,2.0,,0.846153846,,13.0,,,0.0,us,0.0045585,1
29785,,20.0,0.0,,3.0,0.0,1.0,1.0,14.0,0.0,0.0,0.0,com,0.5229071,1
55660,,22.0,0.0,,3.0,0.0,0.5,,14.0,0.0,0.0,,,0.0799628,1
21904,23.0,16.0,0.0,0.058478546,3.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,com,0.5229071,0
27214,,17.0,,,,,1.0,1.0,,0.0,0.0,0.0,,,1
51684,21.0,14.0,0.0,0.058719242,2.0,0.0,1.0,1.0,8.0,0.0,,,ca,0.0101825,1
18467,22.0,15.0,0.0,0.049391291,2.0,0.0,1.0,1.0,9.0,0.0,3.0,,pl,,1
17186,27.0,20.0,0.0,0.064332223,3.0,0.0,1.0,1.0,14.0,,0.0,0.0,com,0.5229071,1
6722,36.0,27.0,0.0,,,0.0,0.565217391,1.0,22.0,0.0,0.0,0.0,com,0.5229071,0
50495,22.0,15.0,0.0,0.066141106,2.0,,0.75,2.0,8.0,0.0,0.0,,uk,0.028555,1
28700,25.0,18.0,0.0,0.058438568,3.0,0.0,,1.0,12.0,0.0,20.0,0.0,com,0.5229071,1
33794,25.0,18.0,0.0,0.054924713,,0.0,0.636363636,1.0,11.0,,,0.0,,0.0326503,1
18556,54.0,45.0,,0.04374486,3.0,,0.390243902,2.0,34.0,,,,dev,0.0009613,0
7404,26.0,,0.0,,3.0,0.0,1.0,1.0,13.0,0.0,1.0,0.0,com,0.5229071,1
9502,24.0,18.0,0.0,,3.0,0.0,,1.0,,0.0,0.0,0.0,,0.5229071,0
37979,29.0,22.0,0.0,0.058507345,3.0,0.0,,,15.0,0.0,,0.0,edu,0.0115013,1
40029,,13.0,0.0,0.064826735,,0.0,1.0,1.0,7.0,0.0,0.0,0.0,org,0.0799628,1
38385,,22.0,0.0,,4.0,0.0,0.764705882,1.0,,,,0.0,site,,0
45199,35.0,28.0,0.0,0.062309448,3.0,0.0,,,22.0,0.0,1.0,,com,0.5229071,1
7901,22.0,15.0,0.0,0.063548857,3.0,0.0,1.0,1.0,,0.0,0.0,0.0,com,0.5229071,0
13428,20.0,,0.0,0.059627257,2.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,io,,1
51348,27.0,20.0,,,,0.0,0.538461538,2.0,13.0,,,0.0,eu,,1
41256,38.0,27.0,0.0,,3.0,,0.47826087,,14.0,0.0,0.0,0.0,com,0.5229071,0
47710,27.0,20.0,,0.067096662,3.0,0.0,1.0,1.0,14.0,0.0,0.0,0.0,,0.5229071,1
39460,23.0,,,0.039952066,3.0,0.0,0.875,,9.0,0.0,0.0,0.0,,0.5229071,0
54319,26.0,19.0,0.0,0.065912967,3.0,,,1.0,13.0,0.0,0.0,0.0,org,0.0799628,1
26632,,74.0,,0.038523044,4.0,0.0,0.347826087,2.0,72.0,0.0,0.0,,link,0.0003306,0
48114,26.0,20.0,0.0,,3.0,0.0,1.0,,14.0,0.0,0.0,0.0,,,0
52525,28.0,21.0,0.0,,3.0,0.0,0.615384615,1.0,14.0,0.0,2.0,0.0,com,,1
54306,32.0,,0.0,0.05842965,3.0,0.0,,,,0.0,,0.0,org,0.0799628,1
50014,22.0,15.0,0.0,,3.0,,1.0,1.0,,0.0,3.0,,org,0.0799628,1
5224,25.0,18.0,0.0,0.060685999,3.0,0.0,1.0,1.0,12.0,,0.0,0.0,net,0.0384199,1
37567,24.0,,,,2.0,0.0,,1.0,14.0,0.0,0.0,,io,0.0129268,0
3222,22.0,16.0,0.0,0.060865044,,0.0,1.0,1.0,10.0,,0.0,0.0,net,0.0384199,0
13336,98.0,,0.0,0.040236558,3.0,,,,72.0,,,0.0,com,0.5229071,0
49872,27.0,20.0,0.0,0.056868513,2.0,,1.0,1.0,14.0,0.0,,,rs,0.0004547,1
36881,,17.0,,0.054822998,3.0,0.0,,1.0,11.0,0.0,0.0,,org,0.0799628,1
50715,33.0,,0.0,0.059676487,,0.0,1.0,,,0.0,,0.0,com,,1
11012,28.0,22.0,0.0,,3.0,0.0,1.0,1.0,16.0,,0.0,0.0,app,,0
9738,29.0,22.0,,0.067718492,3.0,0.0,1.0,,16.0,,0.0,0.0,com,,1
37543,22.0,16.0,,0.057377185,2.0,0.0,1.0,,10.0,0.0,,0.0,cf,0.0001858,0
16820,27.0,20.0,,0.0617753,3.0,0.0,1.0,1.0,14.0,0.0,0.0,0.0,com,0.5229071,1
13975,24.0,17.0,0.0,,,0.0,,1.0,11.0,0.0,0.0,0.0,com,0.5229071,1
38631,31.0,24.0,0.0,0.068278912,3.0,0.0,1.0,1.0,18.0,,,0.0,com,,1
48086,25.0,18.0,0.0,0.057137555,,0.0,1.0,1.0,,,28.0,0.0,,0.5229071,1
13818,23.0,16.0,0.0,0.060035312,,0.0,1.0,,10.0,0.0,2.0,,com,,1
44826,27.0,20.0,0.0,,3.0,,1.0,,14.0,,,,com,0.5229071,1
28563,40.0,,,0.063883584,3.0,,1.0,,27.0,0.0,1.0,0.0,,0.5229071,1
21777,25.0,18.0,0.0,,3.0,,1.0,1.0,12.0,0.0,0.0,0.0,com,0.5229071,1
37278,24.0,17.0,0.0,,3.0,0.0,1.0,1.0,11.0,0.0,1.0,,com,0.5229071,1
43490,27.0,20.0,0.0,0.056816126,3.0,0.0,0.75,1.0,13.0,,1.0,0.0,com,0.5229071,1
51066,22.0,,0.0,0.058788048,2.0,,1.0,1.0,10.0,,0.0,,mx,0.0017218,0
34699,29.0,23.0,,0.061472591,,0.0,,3.0,14.0,0.0,0.0,0.0,au,0.0100856,0
49986,,15.0,0.0,,3.0,,1.0,1.0,,,0.0,0.0,,0.5229071,1
31306,26.0,19.0,0.0,,,0.0,1.0,1.0,13.0,0.0,0.0,0.0,com,0.5229071,1
46911,23.0,,0.0,0.048729023,2.0,,,2.0,10.0,0.0,0.0,0.0,co,0.0059772,0
6248,35.0,28.0,0.0,,3.0,,1.0,1.0,22.0,0.0,,0.0,,,1
44455,27.0,11.0,0.0,,3.0,,1.0,0.0,15.0,0.0,,,com,0.5229071,0
47381,80.0,7.0,0.0,0.039304989,2.0,0.0,1.0,0.0,,,0.0,,io,0.0129268,0
24164,25.0,18.0,0.0,0.046482686,2.0,0.0,,2.0,11.0,0.0,0.0,0.0,lt,0.0005524,1
31410,21.0,14.0,0.0,0.052942184,3.0,0.0,,,,0.0,,,xyz,0.0017496,1
45569,23.0,16.0,0.0,0.067667973,,0.0,1.0,,10.0,0.0,2.0,0.0,,0.5229071,1
25396,,31.0,0.0,0.068727738,3.0,0.0,,1.0,,0.0,0.0,,com,,0
48321,31.0,24.0,0.0,,3.0,,,1.0,,0.0,0.0,0.0,com,0.5229071,1
228,23.0,,0.0,0.067571603,3.0,0.0,1.0,1.0,10.0,,2.0,,com,0.5229071,1
46392,25.0,19.0,,0.05673926,2.0,0.0,0.833333333,1.0,12.0,0.0,0.0,0.0,,0.0001858,0
50695,36.0,,,,,0.0,,1.0,,,3.0,0.0,,0.5229071,1
26251,25.0,19.0,0.0,0.06826108,2.0,0.0,,1.0,13.0,0.0,0.0,0.0,ch,,0
53523,27.0,21.0,0.0,0.061699408,6.0,0.0,1.0,1.0,15.0,0.0,0.0,,,0.0008457,0
45859,,20.0,0.0,0.052494538,3.0,0.0,,1.0,,0.0,0.0,0.0,,0.5229071,0
3965,40.0,,0.0,0.056065768,2.0,0.0,0.689655172,2.0,28.0,0.0,0.0,0.0,,,0
31661,,18.0,0.0,0.051370477,2.0,,0.727272727,,11.0,0.0,0.0,0.0,ml,0.0001306,0
12531,24.0,17.0,,0.053896083,3.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,net,0.0384199,1
49089,22.0,15.0,0.0,0.064870703,,0.0,1.0,1.0,9.0,0.0,0.0,0.0,ch,0.0049832,1
24314,23.0,,0.0,0.063944254,3.0,,1.0,1.0,10.0,0.0,,,org,0.0799628,1
20451,35.0,28.0,0.0,0.050083362,,0.0,0.904761905,2.0,21.0,0.0,,,,0.028555,1
34357,29.0,,0.0,,,0.0,0.733333333,2.0,15.0,,0.0,,,0.0019933,1
51413,31.0,24.0,0.0,0.072800899,3.0,0.0,,1.0,18.0,0.0,2.0,,com,0.5229071,1
48499,36.0,29.0,,0.066301972,3.0,0.0,1.0,1.0,23.0,0.0,2.0,0.0,net,,1
31969,23.0,16.0,0.0,0.069546631,3.0,,1.0,1.0,,0.0,0.0,0.0,com,0.5229071,1
45551,,15.0,,,,,1.0,1.0,,,,0.0,org,0.0799628,1
37344,23.0,16.0,0.0,0.06318022,3.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,,0.5229071,0
10064,41.0,32.0,0.0,0.045634856,,0.0,0.321428571,1.0,27.0,0.0,0.0,0.0,app,,0
41785,20.0,13.0,,,3.0,0.0,1.0,,,0.0,,,com,0.5229071,0
53112,,,0.0,0.059716095,,0.0,1.0,,19.0,,0.0,,,,1
48302,43.0,28.0,0.0,0.048071343,3.0,0.0,,1.0,29.0,0.0,0.0,0.0,com,0.5229071,0
35361,28.0,21.0,,0.060734711,3.0,,1.0,1.0,15.0,0.0,1.0,,com,0.5229071,1
51786,23.0,16.0,0.0,0.058621097,2.0,0.0,0.777777778,2.0,,,,0.0,jp,0.0230451,1
45784,23.0,16.0,0.0,0.062034666,,,,,10.0,,,0.0,,0.0059772,1
26567,29.0,22.0,0.0,0.05366473,,,1.0,1.0,16.0,0.0,,0.0,com,0.5229071,1
40991,24.0,17.0,0.0,0.057632649,2.0,0.0,0.7,,,0.0,,0.0,ph,,1
25744,25.0,18.0,0.0,0.057923735,3.0,0.0,,1.0,12.0,,,0.0,,0.5229071,1
37879,28.0,21.0,,0.057235003,3.0,0.0,,1.0,,0.0,1.0,0.0,org,0.0799628,1
23361,17.0,10.0,0.0,,,0.0,1.0,,4.0,0.0,2.0,,,0.0230451,1
16318,30.0,23.0,0.0,0.064508434,3.0,0.0,1.0,1.0,,,0.0,0.0,com,0.5229071,1
37695,22.0,15.0,0.0,0.063769973,3.0,,1.0,1.0,9.0,,0.0,0.0,com,0.5229071,1
34595,,16.0,,0.068516387,,0.0,1.0,,,0.0,0.0,,com,0.5229071,0
15604,,16.0,0.0,,,0.0,1.0,,10.0,0.0,0.0,0.0,com,0.5229071,0
4329,18.0,11.0,0.0,0.065288772,3.0,0.0,1.0,,5.0,0.0,,,,0.0033282,1
38834,27.0,21.0,0.0,0.052923551,3.0,0.0,0.769230769,2.0,14.0,0.0,0.0,0.0,com,0.5229071,0
11989,58.0,,0.0,0.054815221,3.0,0.0,0.615384615,1.0,44.0,0.0,0.0,,com,0.5229071,0
42771,18.0,11.0,0.0,0.064981877,3.0,0.0,1.0,,5.0,0.0,3.0,0.0,net,,1
8127,33.0,,0.0,0.044002252,3.0,0.0,,1.0,16.0,0.0,0.0,0.0,com,0.5229071,0
26314,34.0,27.0,0.0,0.063257798,,,1.0,,21.0,0.0,2.0,,,0.5229071,1
12606,32.0,25.0,0.0,0.061576783,3.0,0.0,0.476190476,0.0,22.0,0.0,0.0,0.0,,0.5229071,0
52207,31.0,,0.0,0.055892531,3.0,0.0,,,19.0,,0.0,0.0,com,0.5229071,0
29242,21.0,14.0,0.0,0.062304774,3.0,0.0,1.0,1.0,,,,0.0,org,0.0799628,1
12988,,17.0,0.0,0.06471218,3.0,0.0,1.0,,11.0,0.0,0.0,0.0,com,0.5229071,1
53958,25.0,18.0,0.0,0.053460882,3.0,0.0,1.0,1.0,12.0,,,0.0,,0.5229071,1
51952,,,,0.03992997,3.0,0.0,0.611111111,1.0,,0.0,0.0,0.0,org,0.0799628,0
43506,30.0,23.0,,0.059061162,,0.0,1.0,1.0,17.0,,0.0,0.0,com,,1
20593,44.0,35.0,0.0,,,0.0,,2.0,31.0,,0.0,0.0,dev,0.0009613,0
34885,53.0,15.0,0.0,0.051904675,3.0,,0.727272727,1.0,,0.0,0.0,0.0,app,0.001502,0
3957,24.0,17.0,,0.054217263,,,1.0,1.0,,,1.0,0.0,net,0.0384199,1
36223,25.0,,0.0,,2.0,0.0,1.0,1.0,12.0,,2.0,,,0.0101825,1
9350,22.0,9.0,0.0,0.055434414,3.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,com,,0
3558,23.0,,,0.064971722,3.0,0.0,,1.0,10.0,,,,com,0.5229071,1
40318,25.0,18.0,0.0,0.059372678,2.0,0.0,0.636363636,,,0.0,,0.0,eu,0.0056158,1
21266,26.0,,0.0,,,,1.0,1.0,,,32.0,0.0,,,1
14215,21.0,15.0,0.0,,2.0,0.0,,1.0,9.0,0.0,0.0,0.0,ga,0.0002256,0
51852,31.0,,0.0,0.053180816,3.0,,,2.0,17.0,0.0,,0.0,,,1
10426,31.0,24.0,,0.058788238,2.0,,0.882352941,,17.0,0.0,0.0,,,0.028555,1
25920,40.0,31.0,0.0,0.065403638,3.0,,0.695652174,2.0,24.0,,,0.0,com,0.5229071,0
53418,22.0,15.0,,,3.0,0.0,1.0,,9.0,,,0.0,,,1
44217,32.0,,0.0,0.060279456,,,,1.0,,0.0,0.0,0.0,,0.5229071,0
15289,17.0,10.0,,0.07325084,,0.0,1.0,1.0,4.0,0.0,0.0,0.0,eco,3.29e-05,1
45502,33.0,,0.0,0.0646862,,0.0,0.842105263,2.0,,0.0,,0.0,au,0.0100856,1
19798,,34.0,,0.056796405,3.0,0.0,,1.0,41.0,0.0,0.0,0.0,dev,,0
1866,,22.0,0.0,0.064154571,2.0,0.0,0.8,2.0,15.0,0.0,,0.0,au,,1
43268,41.0,15.0,0.0,0.060135832,3.0,0.0,1.0,0.0,30.0,0.0,,0.0,com,0.5229071,0
13869,29.0,,0.0,,2.0,,0.8,2.0,15.0,0.0,14.0,0.0,in,,1
54193,25.0,18.0,0.0,,2.0,0.0,,2.0,11.0,0.0,0.0,0.0,,0.0020445,1
33087,,13.0,0.0,0.050448552,,0.0,,1.0,6.0,0.0,,0.0,de,0.0326503,1
43723,29.0,22.0,0.0,0.056243334,,,1.0,1.0,16.0,,0.0,,,0.5229071,1
23663,27.0,,0.0,0.073712065,3.0,,1.0,1.0,14.0,0.0,0.0,0.0,,,1
29464,33.0,,0.0,,2.0,0.0,0.421052632,,18.0,0.0,,0.0,jp,0.0230451,1
5924,,28.0,0.0,0.058069964,,0.0,0.875,1.0,26.0,0.0,,0.0,app,0.001502,0
47834,18.0,,0.0,0.058207931,3.0,0.0,1.0,,5.0,,1.0,0.0,,,1
9296,,22.0,,,3.0,0.0,0.857142857,,14.0,0.0,,,com,0.5229071,0
55514,,4.0,,0.05604488,2.0,0.0,1.0,0.0,32.0,,0.0,0.0,ht,2.47e-05,0
53169,68.0,,0.0,,,,,0.0,,0.0,0.0,0.0,ml,0.0001306,0
14216,59.0,36.0,0.0,0.063626823,2.0,,0.272727273,1.0,41.0,0.0,,0.0,fi,0.0027596,0
32390,21.0,,0.0,0.058418205,2.0,0.0,0.714285714,2.0,7.0,0.0,0.0,0.0,uk,,1
34470,29.0,22.0,0.0,,,,0.8,2.0,15.0,0.0,1.0,0.0,au,0.0100856,1
4558,28.0,21.0,0.0,0.053694019,2.0,,,1.0,,0.0,1.0,0.0,de,0.0326503,1
45063,,14.0,0.0,0.052915956,,0.0,1.0,1.0,8.0,0.0,0.0,0.0,ca,0.0101825,0
21714,30.0,,,,3.0,0.0,,,17.0,0.0,3.0,,,0.5229071,1
19807,27.0,20.0,,0.062004055,,0.0,0.846153846,2.0,13.0,,,0.0,jp,0.0230451,1
51472,23.0,16.0,0.0,,,0.0,1.0,1.0,,,,,,,1
48941,36.0,29.0,0.0,0.060765076,3.0,,1.0,,,0.0,,0.0,com,,1
3687,28.0,22.0,0.0,0.053017478,3.0,0.0,,1.0,,,0.0,0.0,app,,0
38186,,19.0,0.0,0.066249605,3.0,0.0,1.0,1.0,13.0,0.0,0.0,0.0,com,,0
3762,32.0,25.0,0.0,0.055033655,3.0,0.0,0.352941176,,16.0,0.0,1.0,0.0,mil,0.0002984,1
46172,97.0,,0.0,0.030892623,3.0,0.0,1.0,0.0,66.0,0.0,0.0,0.0,,,0
5389,26.0,,,0.062507859,3.0,0.0,1.0,1.0,13.0,0.0,0.0,0.0,org,,1
14306,24.0,,0.0,,2.0,0.0,0.9,,,,0.0,0.0,,0.0016589,1
41445,28.0,21.0,0.0,,,,,1.0,15.0,,0.0,0.0,com,,1
44679,17.0,,,0.056201798,3.0,0.0,,0.0,,,0.0,0.0,,0.5229071,0
36648,27.0,20.0,0.0,0.067418111,,0.0,0.583333333,1.0,13.0,,0.0,0.0,org,0.0799628,1
20417,40.0,34.0,0.0,0.054492879,3.0,,0.692307692,2.0,27.0,0.0,0.0,0.0,com,0.5229071,0
15113,,11.0,0.0,,,0.0,,0.0,10.0,,0.0,0.0,,0.5229071,0
17210,,17.0,0.0,0.058150329,2.0,,,1.0,18.0,0.0,0.0,0.0,br,0.0094423,0
14864,,22.0,0.0,0.051916331,3.0,0.0,1.0,1.0,16.0,0.0,,0.0,com,,1
12618,,17.0,,0.050371462,,0.0,1.0,1.0,11.0,0.0,0.0,0.0,,0.0799628,1
30480,22.0,,0.0,0.055294268,3.0,,1.0,1.0,9.0,,,0.0,com,,1
30653,24.0,17.0,0.0,,3.0,,1.0,1.0,11.0,0.0,5.0,0.0,com,0.5229071,1
8866,,,0.0,0.032019586,3.0,0.0,,1.0,7.0,0.0,0.0,,xyz,0.0017496,0
9302,23.0,16.0,0.0,0.053668992,3.0,0.0,0.75,1.0,9.0,0.0,,,org,0.0799628,1
43629,28.0,,0.0,,3.0,,,0.0,18.0,0.0,,0.0,com,,0
13945,,,0.0,0.0531535,3.0,0.0,0.538461538,1.0,25.0,0.0,0.0,0.0,com,,0
3053,34.0,27.0,0.0,0.062603421,,0.0,1.0,,21.0,0.0,,0.0,,0.5229071,1
14253,,14.0,0.0,,3.0,,1.0,,,,0.0,0.0,org,0.0799628,1
51525,,4.0,,0.04552843,,,1.0,0.0,,0.0,0.0,0.0,,0.0014653,0
15185,21.0,13.0,0.0,0.031395725,3.0,0.0,1.0,1.0,4.0,0.0,0.0,,com,0.5229071,0
41640,25.0,,,0.053636896,2.0,0.0,,,11.0,,,0.0,,,1
52708,26.0,,0.0,0.066533694,3.0,0.0,1.0,1.0,13.0,0.0,,0.0,,0.5229071,1
15874,31.0,24.0,0.0,0.063859278,3.0,0.0,,1.0,18.0,,21.0,0.0,com,0.5229071,1
